comment_author,comment_time,comment_likes,comment_text,post_url
@terrymcnee3568,2021-09-19 22:20:42,1.0,A man who is such a good teacher for children is a brilliant teacher for us adults too    Thanks,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@paulwolf3302,2021-09-04 12:52:46,0.0,"It's because the strong equivalence principle, one of Einstein's assumptions in GR, just doesn't match the measurements.  The gravitational pull of other galaxies explains their shapes, and can't be ignored.  See Chae's paper on Testing the Strong Equivalence Principle, widely available on the web.",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@bothewolf3466,2021-08-29 22:33:17,0.0,"Is he on coke?  Calm down, address your ENTIRE audiance, not just children.  I could not get through minute 12.",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@Robin-vz1ib,2021-08-21 21:10:49,0.0,Samsung calculator can do that,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@karlamay_,2021-08-13 04:33:33,2.0,"I enjoyed it so much that I didn't realize he spoke for 54 minutes. He delivers well and his jokes amazing! I feel like I understand but know nothing at all! I could listen to him all day and still not get bored. Most teachers should be like him, I mean, there are still wonderful teachers but most of them don't know how to teach and are only there for your grades. Lessons should be fun and interesting just like this, not boring reiteration of the books. Wish I could see him lecture in person. More power to you Professor!",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@onderozenc4470,2021-07-06 01:32:48,0.0,"Sir, what you are referring as the particles coming in from one direction must be the neutrinos whereas the dark matter form the fundamental blocks of the elementary particles such as quarks undergoing vacuum decays inside black holes.",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@mohamedselim6547,2021-07-04 12:25:35,0.0,"Thank you for the video, 
I was trying to prove how the measurement of time is inaccurate, then the second's duration ""value"", human created, is the unit for time, and creating a 24 hours for a day, haven't humanity created those, then why do we have a leap year?!; what does it mean?; is the day 24 hours?, is the year 365?, is it not?, not always!; Then the calculations are not right... whether not to combine date and time or to come up with a more rigid scheme, I think the solution should be.
but to stick to what we came up with, and insist it's correct, and try to find the workarounds to keep the system we created earlier running.
I don't get it, yes we had some knowledge and it's really great. 
But... we know more/better now, We can create a better application to what we experience, time wise, I suppose.
How many calendars do we have in the world?, and why?
One is based on the moon, and one is based on the sun.
is there one that uses/based on both?
sun for the days, and the moon for months? for example
I am not saying what we came up with is not good, but the application of this scheme has some problems, I see are not few, and yes, there were workarounds for finding solutions, but why to have problems in the first place.
We can create a bitter way in measuring time.",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@tanjanichole5593,2021-06-22 08:32:32,0.0,"The psychedelic flare dimensionally hook because interactive aditionally share notwithstanding a illegal flood. dramatic, awful larch",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@manjsher3094,2021-05-30 02:39:51,0.0,He's no Brian Cox,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@Yxzjvc,2021-05-28 23:53:49,0.0,We only need one force to explain pretty much everything what dark matter is doing: electromagnetism,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@jeremymiller9582,2021-05-16 06:50:25,0.0,Wow. He really went after that French. :),https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@ronaldsanchez1341,2021-05-14 01:03:30,0.0,"We have learned and deciphered everything we always wanted to know about the beginning of our universe and now we are looking for dark matter which , I clearly have discovered,  resides within our skulls or within our ears as cerumen! E=God+mc^2...",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@Geezerrrrrr,2021-04-10 07:57:46,1.0,I would love to hear this spoken by anyone else,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@FalkFlak,2021-04-07 21:56:45,0.0,"the example of modeling economics was an eye opener. You can have a solution/approximation without knowing whats actually going on.
That was very humble. In contrast, when listening to other science presenters talking about dark matter and ""stuff"" you sometimes get the impression they want you to think they figured it all out.",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@74wrighty,2021-03-31 02:45:10,0.0,Light can not pull light or bend it.,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@edgeeffect,2021-03-10 11:11:46,0.0,"I love all the trolls in the audience yelling ""yeeeees"". :)",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@edgeeffect,2021-03-10 11:06:36,0.0,I didn't expect a cod french accent from the RI.... but unpredictability is the topic here.,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@jamesbailey5008,2021-02-11 09:52:36,0.0,Almost switched off at the French accent.. but he grew on me..  haha,https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@susanhawkins5914,2021-01-09 15:47:32,0.0,"?????? thanks for making a vague, mystifying subject (to me) just that little bit clearer. Terrific delivery - I was totally engaged throughout. And yes, the English accent and well versed, animated  delivery made it all the more enjoyable. Back in my day during school physics lessons half of this subject matter wasnt even a consideration!",https://www.youtube.com/watch?v=GFxPMMkhHuA&pp=ygULZGFyayBtYXR0ZXI%3D
@boogeyman8137,2024-12-04 17:59:28,0.0,I can see hindi text in papyrus script..,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@JoseLopez-mc7kw,2024-10-04 19:43:54,0.0,It will explode,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@JoseLopez-mc7kw,2024-10-04 19:42:54,0.0,Send chips with plutonium into spaces of the deep blackholes,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@popop8318,2024-09-04 20:23:23,0.0,"Stop with the Big Bang please. Do you really think that the universe was created in one day just like it was created by gods ?
This is the most hilarious theory that is still taken for a fact today.

2 protons collisions as nothing to do with this theory.
The Big Bang theory is about the creation of quantum particles.
Nothing to do with CERN experiments and the explosion of particles.

Relativity say that: And the truth is:
Empty space do not exist. 
If you have space, you have something in it.

Photon are not creating space.
Electron do create some space but, single electron is not creating much. 
A fraction of the space created by an helium particles.

All the space that we live in is mainly created by our black hole.
A fraction of the space that we live in is also created by our sun and our planet.

The Big Bang is a joke, but not that much. It's also very close to the truth.
Expansion of the universe is also a joke, but also real.

Electron, proton, neutron are created every day.
Today we still say that everything was created in a single day (Big Bang, God etc.)
And with the creation of atoms, came the expansion of space.
The universe is expanding a bit more every day.

Relativity and quantum physics works perfectly with each other if you take into account the size of the space.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@kwaki-serpi-niku,2024-07-04 13:00:49,0.0,This is the worst documentary I've ever heard or seen. I can't believe the incompetence of the people who crafted it. They must have been high on mushrooms when they did so.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@b_bagasa,2024-06-04 09:35:57,0.0,God created the universe. That's it. Not a big bang,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@marcin959,2024-05-04 02:21:57,0.0,Nothing beats a DW documentary,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@tylerwertman1720,2024-05-04 01:39:13,0.0,dark matter is the spirtual world,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@Nerinav1985,2024-04-14 15:57:47,0.0,"World class documentary.
Very informative and interesting.
Best thing is : 
DW does not trick viewers into clicking a story and later compelling readers / viewers to pay for full content.
That's what many greedy media companies are doing.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@Ludawig,2024-04-13 11:25:43,0.0,Genuine question. Why do elementary particles function as they do?,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@SA-yc9lf,2024-04-04 22:30:26,0.0,Mind blowing ?? how mysterious the particle physics really is! We want to know more about ancient things like pyramids. What was the true purpose of building such an enormous structure in that ancient era?,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@The-Kool-_-Aid-Man74,2024-04-04 05:49:29,0.0,Sooooo we are all living in a tube?,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@Carmela1984,2024-03-31 16:44:07,0.0,Why don't you compare this with religious writings,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@AngelineThompson-mm3ql,2024-03-31 15:01:34,0.0,"While you build objects
I want $ to build the wilderness
It's important",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@thabanitamuhla6766,2024-03-31 13:56:35,0.0,We were all blind 500 years ago . Science will bury religion,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@acitizen6809,2024-03-31 00:36:02,0.0,"So Hello,scientist How the pyramids are made?",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@spudbencer7179,2024-03-30 20:10:29,0.0,Why does this dogshit channel geoblock this video in germany?,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@myrnarosa2973,2024-03-30 15:42:25,0.0,"The world, The universe and everything.Is sustained by the substance of the Power of the Word of God,everything was made with action of the Verb",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@afdsvicosa,2024-03-30 13:28:23,0.0,"The b pyramids are the only remaining wonders of the ancient world???
How about all the pyramids found in Mexico and Gobekle Tepe in Turkey? Among others.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@clewis6659,2024-03-30 04:56:24,0.0,"Like an incantation, talisman",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@AsadKhan-uo9vw,2024-03-30 00:41:34,0.0,The passenger movie music is so good,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@user-se3bw8ku8i,2024-03-29 12:47:08,0.0,"maybe one day we will decode our very major issue in life since newton brought it up, called gravity of which we have no inkling of an idea what it really is, can we really go beyond and seek facts about outder space. till then lets just have fun with all our humongous space n similar toys",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@explorethroughbangla1560,2024-03-29 11:04:42,0.0,Love from Bangladesh ????,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@User-rm9cw,2024-03-29 05:41:16,0.0,How to measure the age of photon? Can we assume it is even possible?,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@joshualumbe1842,2024-03-28 20:28:41,0.0,Yeah! when your favourite doc channel goes metaphysical.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@IndianIndian-dq5tn,2024-03-28 15:33:39,0.0,Thankyou from India????????????,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@morpheus934,2024-03-28 12:47:42,0.0,15:30 - so higgs and his friend got the nobel but boson ( the indian) is not even acknowledged - racist stuff,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@malikhan0123,2024-03-28 07:06:34,1.0,Allah hu Akbar.. god is great who created everything which is belongs in earth and heavens,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@icywind3337,2024-03-27 11:22:31,0.0,"In my opinion, the universe seems to exist as a state where the entirety of all time and space is stopped at once as one set.
It just seems that our human cognitive process moves along an axis of time in one of those spaces, constantly spinning around...",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@ShonMardani,2024-03-27 02:34:47,0.0,Pyramids were built with the stone blocks excavated to dig the Suez Canal.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@ShonMardani,2024-03-27 02:24:20,0.0,"Gluon is a british guy's imagination, confirmed by a fake french scientist and proved by a even faker german einstein.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@ShonMardani,2024-03-27 02:18:43,0.0,"How do you detect muon? How do you accelerate electrons or protons? Where are the magnets to accelerate? Why did you go 100 meters down, if for muon, it doesn't seem to work.
 If there is no absolute vacuum (which is not possible) all the particles will collide with air atoms.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@nerdvana101,2024-03-26 22:59:33,0.0,The USA,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@aripiispanen9349,2024-03-26 20:17:24,0.0,"???Very Interesting !

Bunyaviruses are a family of RNA viruses that are primarily transmitted to humans and other animals by arthropods such as mosquitoes, ticks, and flies, or by rodents. The Bunyaviridae family includes several genera, with notable viruses such as Crimean-Congo hemorrhagic fever virus, Hantavirus, and Rift Valley fever virus.
The Bunyamwera virus (BUNV) is a notable member of the Bunyaviridae family. It was first isolated in 1943 from mosquitoes in the Bunyamwera area of Uganda. Bunyamwera virus primarily infects birds but can also cause mild infections in humans. Human infections with Bunyamwera virus are generally mild and can cause symptoms such as fever, headache, joint pain, and rash.
Another notable bunyavirus is the Rift Valley fever virus (RVFV), which primarily affects domesticated animals such as cattle, sheep, goats, and camels but can also infect humans. Rift Valley fever can cause severe disease in both animals and humans, including fever, muscle pain, headache, and in severe cases, hemorrhagic fever or encephalitis. RVFV is primarily transmitted to humans through contact with infected animal tissues or through mosquito bites.

Bunya viruses are a group of arboviruses belonging to the Bunyaviridae family. They are named after the Bunyamwera district in Uganda, where the prototype virus was first isolated. Bunyaviruses are single-stranded RNA viruses, and they are primarily transmitted to humans through the bites of infected arthropods such as mosquitoes, ticks, and sandflies.
There are several viruses within the Bunyaviridae family that are known to cause diseases in humans, including:
Crimean-Congo hemorrhagic fever virus (CCHFV): This virus causes Crimean-Congo hemorrhagic fever, a severe illness characterized by fever, muscle aches, vomiting, diarrhea, and bleeding. It is found in Africa, Asia, and parts of Europe.

Rift Valley fever virus (RVFV): RVFV can cause Rift Valley fever, a viral zoonosis that primarily affects animals but can also infect humans. In humans, it can cause flu-like symptoms, hepatitis, and in severe cases, hemorrhagic fever or encephalitis. It is found in Africa and the Arabian Peninsula.
Hantaviruses: Some hantaviruses, such as Sin Nombre virus in North America and Hantaan virus in Asia, belong to the Bunyaviridae family. These viruses can cause hantavirus pulmonary syndrome (HPS) and hemorrhagic fever with renal syndrome (HFRS), respectively.

Bunyaviruses are considered significant pathogens due to their ability to cause severe diseases in humans and animals. Prevention of bunyavirus infections primarily involves vector control measures, such as insecticide spraying to control mosquito populations, and avoiding contact with infected animals or their bodily fluids. Additionally, in the case of certain bunyaviruses like Crimean-Congo hemorrhagic fever virus, there is ongoing research into vaccine development and antiviral treatments.

Overall, Bunyaviruses pose significant public health concerns due to their potential to cause disease outbreaks in both animals and humans. Efforts in surveillance, prevention, and control of bunyavirus infections are important for mitigating their impact on public health.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@francisp9509,2024-03-26 19:17:18,0.0,The Creator has given limited intelligence to humans. So all this is bumkum.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@natalieopp8318,2024-03-25 21:54:47,0.0,How do you share a picture,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@RickyKirkman,2024-03-25 16:35:12,0.0,Lost interest due to too many adverts!,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@user-il1yf8lp4x,2024-03-25 07:42:51,1.0,This video helps me to learned a lot of things which was unknown,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@toni2918,2024-03-25 04:13:42,0.0,"Other people: dedicated to discovering new elementary particles
Me: dedicated to discovering new burger joints on DoorDash",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@rajnirani7772,2024-03-24 08:59:59,28.0,"What a documentary! Anyone who thinks that they have no interest in particle physics, watch this. We are living in a very exciting time where scientists around the world are trying to solve the most fundamental question of every subject, who are we, where hv we come from and are we alone. I don't know if it's possible or okay to smile at the end of a physics docu, but this made me smile. I hope I will have some answers regarding dark matter and dark energy in my lifetime.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@TheSubpremeState,2024-03-24 06:33:18,0.0,Particles. Then pyramids . Why not throw icebergs in to confuse us even more,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@DavidBrown-om8cv,2024-03-23 08:48:53,1.0,"In the display at 5:02 in this video, :scaler bosons"" should be ""scalar bosons"".",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@hundun5604,2024-03-22 13:43:43,0.0,"Dark matter exists, but it's never been seen?! How do you know it's not something else in these test results? Maybe something electro magnetic?
""We are examining what we think is impossible"" And yet at the same time they claim it's possible (caused by dark matter).",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@jimsmith3971,2024-03-22 12:57:56,0.0,Top quality documentary.  DW is the best.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@goldnutter412,2024-03-22 07:32:25,0.0,"To me the important part of the pyramid story is that they point at a triangle in the sky.. 

And the ""book of the dead"" could be called the book of life and choice.. the meaning of life.. or similar names",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@goldnutter412,2024-03-22 07:29:02,0.0,"From the point of view of our body, and matter and energy.. things are confusing

From the point of view of the mind/consciousness being fundamental.. the universe and your brain is data (a programmable cache/system for your mind to use).. things become.. far too clear. Everything is there, just many pitfalls in the logical thought process. It takes.. time..",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@SupCortez,2024-03-22 04:54:06,0.0,"I urge you all to seek Hermes Trismegistus, the truth has been stated long ago by he who knew..",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@user-vz7fm2by9u,2024-03-21 15:29:44,0.0,I HATE THESE SHOWS THAT DON'T TALK ABOUT ANYTHING THAT THERE TITLE SUGGEST,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@amuhadri1912,2024-03-21 08:49:06,1.0,Great documentary..,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@ugyendoyafrombhutan4711,2024-03-21 06:41:21,1.0,"Thanks for this ingenious events n sharing , greetings from Bhutan ????",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@cjgold1677,2024-03-21 00:44:53,0.0,Passengers intro !!! Love that movie!!,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@PedroFerreira-ze5yp,2024-03-21 00:08:56,0.0,funny how fascist russia claims to be the apex of civilization and doesn't do research like this. all they do is make weapons.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@osmanhayes3803,2024-03-20 19:54:32,1.0,"Whats holding the universe together? 
One God???",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@TomHendricksMusea,2024-03-20 17:40:10,0.0,"My Model For The First Events in the Beginning of the Universe. 
(From left to right) 

1. Singularity before the Big Bang was eternal photons.
2. Big Bang was a release of photon energy.
3. Photons through pair conversion, created space time; and both the fundamental particles and first atoms of hydrogen and helium.
4. The universe temperature continued to drop until the annihilation phase when all free electrons (e-) and positrons (e+) not in atoms, began to annihilate and turn into pure energy.
5. This massive universe wide conversion of mass to energy caused the inflation phase.

This model suggests my answers to these physics questions.

Q. What was the singularity that started the Big Bang?
A. Eternal photons outside of space and time.

Q. Where did the anti matter go?
A. It went into the protons and neutrons.  Protons have 2 positrons and one electron.  Neutrons have 1 proton and one electron.

Q. Why did inflation happen?
A. When the temperature fell low enough, free electrons and positrons annihilated in a universal wide explosion of energy that created the inflation period.

***
The Big Bang singularity produced a zoo of waves. So which ones lasted?
Most compatible waves formed atoms, molecules, etc (or the most neutral didn't react with anything) while the rest decayed.

That is important clues to every aspect of physics. That is a physics natural selection.

More psy phy physics from a sci-fi writer.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@TomHendricksMusea,2024-03-20 17:39:53,0.0,"Dust in the Wind, a 2nd Look at the Universe
 (5% dust, 95% wind)

When we look at the universe, we find that all of the matter, gravity and charge is little more than a smidgen of dust in the wind of a massive storm of dark energy and dark matter from empty space. Further that charge, matter, and gravity have little affect on 95% of the universe.

First let's reexamine the contents of the universe:

Dark Energy 70% . Theoretical force that behaves the opposite of gravity by expanding empty space.

Dark Matter 25%.   The so called dark matter is 85% of all matter, but it's not there. Supposedly it's found in the empty space halos around galaxies and  galaxy clusters.  But though dark MATTER can't be found in empty space, Dark ENERGY can be. That is the known force of expansion from empty space. My suggestion is that dark matter and dark energy are the same.

Free hydrogen and helium 4%.  This is 98% of all mass in the visible universe.

Stars 0.5%. Mostly concentrated hydrogen and helium burning in stars.

Neutrinos 0.3%  Virtually massless with no electrical charge.

Heavy Elements 0.03%. Dust in the wind compared to the rest.
This is what everything in planets is made of, including us.

So let's consider what this information means. It suggest that Dark Energy and Dark Matter make up 70% + 25%; or 95% of everything there is.  What's important is that this 95% does not contain: charge, gravity, or matter.

The rest or the 5% is mostly dust in the wind compared to the massive dark forces. Further we find that  of this 5%, most of it is hydrogen or helium, or neutrinos.  So the actual part of the universe that we think of as having charge, gravity, and matter and is so important in physics is very very very very very very small and insignificant in comparison.

Sum up.  First the Universe is mostly a neutral void that is expanding from empty space.
Next 95% of the universe has nothing to do with charge, matter, or the force of gravity.

Physicists, for 100 years have concentrated on the dust in the wind and missed the real universe. They have concentrated  on charge when 95% of the universe does not have charge, they've concentrated on matter when 95% of the universe does not have matter, and they have concentrated on the force called gravity between the specs of dust, when 95% of the universe has, not gravity but an antigravity force of Dark Energy and Dark Matter.
Time to reassess everything!",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@TomHendricksMusea,2024-03-20 17:39:36,1.0,"The Curvature of Space May Be Caused by Anti Gravity, Not Gravity.

The curvature of space is now defined as this: Massive bodies, like planets, have gravitational fields around them that causes light or any matter to travel in curved paths around them.
My suggestion is that the expanding space caused by dark energy, an anti gravity like force, causes light or matter to travel in curved paths around massive bodies.

Therefore it's not gravity causing curved space, but the anti gravity force, dark energy causing curved space.

The expanding force of dark energy is 70% of the universe and by far the greatest force in the universe.  It pushes and expands everywhere in space.  But it is weakest where there is massive bodies; because, there is no empty space there to push back from!
The dark energy drops off significantly near massive bodies. This dark energy pushes or expands from all sides. But there is little dark energy pushing back between the planet and a passing photon, or matter of any kind. That's where dark energy is the weakest.

Therefore any photons or matter of any kind that is nearing a planet are pushed by dark energy toward the planet.

They are pushed toward it from empty space, not pulled toward it because of gravity.

The expanding force of dark energy between any planet and a photon is weak and weaker the closer the two objects are to each other. This is the opposite of gravity.

See drawing.  When the photon traveling from left to right approaches the planet, dark energy striking the planet from all sides is much greater than the weak amount of dark energy between the photon and planet.  This causes the photon to be pushed toward the planet in a curved path.

This helps explains an alternate reason for the curvature of space. This suggests curvature of space is caused by dark energy.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@Ineedhelp010,2024-03-20 17:16:27,0.0,Allah is the creator of the universe,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@alpayerdogrul,2024-03-19 23:04:04,1.0,"Pyramids were not built by ancient Egyptians. That is the reason why still cannot figure out how they built them. They didnt. Some civilization way before the younger dryas have built them. Egyptians only used those structures for several purposes.

The same counts for the big bang theory. The big bang (if it happened) did not create the whole universal system. It was discovered that our universe is actually colliding with another.

It is pointless to care for ancient Egyptians or the big bang theory. We must intensify our search and must finally understand that civilizations existed before and completely vanished from this planet. Göbeklitepe and Karahantepe showed this truth. Everything that we were taught till today will change in a couple of years.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@HellingMotorsport,2024-03-19 22:30:47,0.0,Great content but listening to two people with different languages talk simultaneous Is annoying.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@davedsilva,2024-03-19 22:30:45,0.0,There are more subatomic particles to be found and properly defined.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@lxlx3458,2024-03-19 17:43:52,0.0,Thank you for sharing with us!,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@democraticman3602,2024-03-19 15:19:33,1.0,"Ok! Here it is! Why are we looking for a particle when we don't even fully understand the physics of black holes or the quantum world.
Maybe the answer is simple, it comes from the relationship between black holes being centrifuge to galaxies, a field of power generation unmeasurable by human calibration. Almost like an anti-matter of sorts.",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@Kamal_sran,2024-03-19 13:48:08,0.0,Science need at least 1 century to decode the universe,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@oluremiogunsanya8479,2024-03-19 09:58:23,5.0,The beauty of this video is the simplicity of its contents as narrated. Thanks a lot.,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@DuXQaK,2024-03-19 09:37:20,0.0,There's something not right about so much of the egyptian artefacts now permanently out of Egypt,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
@yungscale7,2024-03-19 08:56:24,0.0,"All their efforts are meaningless because particle breaks into particles which also do so and this happens forever. It boils down to  that universe is limitless. It would be a lot better to invest and focus on the matter of degrading ecology , wouldnt it ?",https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D
